date,code,name,volume,open,high,low,close,source_asset,cumulative_factor,adj_open,adj_high,adj_low,adj_close,adj_qa
20240701,4916,事欣科,266908,30.50,30.50,29.95,29.95,yearly_2024.zip,0.9743012276,29.716187,29.716187,29.180322,29.180322,OK
20240702,4916,事欣科,223422,30.10,30.10,29.80,30.00,yearly_2024.zip,0.9743012276,29.326467,29.326467,29.034177,29.229037,OK
20240703,4916,事欣科,413806,30.00,30.40,30.00,30.40,yearly_2024.zip,0.9743012276,29.229037,29.618757,29.229037,29.618757,OK
20240704,4916,事欣科,446789,30.50,30.60,30.30,30.40,yearly_2024.zip,0.9743012276,29.716187,29.813618,29.521327,29.618757,OK
20240705,4916,事欣科,1301792,30.40,31.65,30.40,31.45,yearly_2024.zip,0.9743012276,29.618757,30.836634,29.618757,30.641774,OK
20240708,4916,事欣科,4893409,31.60,34.30,31.60,33.00,yearly_2024.zip,0.9743012276,30.787919,33.418532,30.787919,32.151941,OK
20240709,4916,事欣科,1296286,32.60,32.60,31.50,32.20,yearly_2024.zip,0.9743012276,31.762220,31.762220,30.690489,31.372500,OK
20240710,4916,事欣科,2807422,32.15,34.25,31.80,33.05,yearly_2024.zip,0.9743012276,31.323784,33.369817,30.982779,32.200656,OK
20240711,4916,事欣科,1396493,32.20,32.25,31.60,31.80,yearly_2024.zip,0.9743012276,31.372500,31.421215,30.787919,30.982779,OK
20240712,4916,事欣科,532808,31.70,32.05,31.50,31.50,yearly_2024.zip,0.9743012276,30.885349,31.226354,30.690489,30.690489,OK
20240715,4916,事欣科,392212,31.50,31.80,30.95,31.00,yearly_2024.zip,0.9743012276,30.690489,30.982779,30.154623,30.203338,OK
20240716,4916,事欣科,824434,31.05,32.15,31.00,31.10,yearly_2024.zip,0.9743012276,30.252053,31.323784,30.203338,30.300768,OK
20240717,4916,事欣科,334435,31.45,31.90,31.35,31.45,yearly_2024.zip,0.9743012276,30.641774,31.080209,30.544343,30.641774,OK
20240718,4916,事欣科,10524717,32.60,34.55,32.30,34.55,yearly_2024.zip,0.9743012276,31.762220,33.662107,31.469930,33.662107,OK
20240719,4916,事欣科,25404131,35.30,37.90,35.20,35.90,yearly_2024.zip,0.9743012276,34.392833,36.926017,34.295403,34.977414,OK
20240722,4916,事欣科,23789655,36.50,38.50,36.10,37.55,yearly_2024.zip,0.9743012276,35.561995,37.510597,35.172274,36.585011,OK
20240723,4916,事欣科,10634398,37.55,37.60,33.80,33.85,yearly_2024.zip,0.9743012276,36.585011,36.633726,32.931381,32.980097,OK
20240726,4916,事欣科,2397200,32.60,33.50,32.00,32.50,yearly_2024.zip,0.9743012276,31.762220,32.639091,31.177639,31.664790,OK
20240729,4916,事欣科,2490915,32.80,33.20,30.70,30.80,yearly_2024.zip,0.9864420529,32.355299,32.749876,30.283771,30.382415,OK
20240730,4916,事欣科,1334643,30.55,31.90,30.55,31.90,yearly_2024.zip,0.9864420529,30.135805,31.467501,30.135805,31.467501,OK
20240731,4916,事欣科,919311,31.45,31.70,31.05,31.25,yearly_2024.zip,0.9864420529,31.023603,31.270213,30.629026,30.826314,OK
20240801,4916,事欣科,1250875,31.80,32.40,31.50,31.85,yearly_2024.zip,0.9864420529,31.368857,31.960723,31.072925,31.418179,OK
20240802,4916,事欣科,1245763,31.35,31.35,30.45,30.45,yearly_2024.zip,0.9864420529,30.924958,30.924958,30.037161,30.037161,OK
20240805,4916,事欣科,1843069,29.60,29.60,27.45,27.45,yearly_2024.zip,0.9864420529,29.198685,29.198685,27.077834,27.077834,OK
20240806,4916,事欣科,2326134,27.00,27.45,24.75,25.75,yearly_2024.zip,0.9864420529,26.633935,27.077834,24.414441,25.400883,OK
20240807,4916,事欣科,883212,25.80,27.75,25.80,27.45,yearly_2024.zip,0.9864420529,25.450205,27.373767,25.450205,27.077834,OK
20240808,4916,事欣科,429037,27.10,27.25,26.50,26.90,yearly_2024.zip,0.9864420529,26.732580,26.880546,26.140714,26.535291,OK
20240809,4916,事欣科,579082,27.40,27.70,27.15,27.20,yearly_2024.zip,0.9864420529,27.028512,27.324445,26.781902,26.831224,OK
20240812,4916,事欣科,401759,27.20,27.75,27.20,27.70,yearly_2024.zip,0.9864420529,26.831224,27.373767,26.831224,27.324445,OK
20240813,4916,事欣科,380218,27.75,27.85,27.15,27.55,yearly_2024.zip,0.9864420529,27.373767,27.472411,26.781902,27.176479,OK
20240814,4916,事欣科,2406168,27.10,27.30,26.20,27.30,yearly_2024.zip,0.9864420529,26.732580,26.929868,25.844782,26.929868,OK
20240815,4916,事欣科,512820,27.30,27.60,26.85,27.05,yearly_2024.zip,0.9864420529,26.929868,27.225801,26.485969,26.683258,OK
20240816,4916,事欣科,468789,27.15,27.60,27.15,27.20,yearly_2024.zip,0.9864420529,26.781902,27.225801,26.781902,26.831224,OK
20240819,4916,事欣科,400721,27.20,27.35,26.85,26.95,yearly_2024.zip,0.9864420529,26.831224,26.979190,26.485969,26.584613,OK
20240820,4916,事欣科,701203,27.05,27.90,27.05,27.35,yearly_2024.zip,0.9864420529,26.683258,27.521733,26.683258,26.979190,OK
20240821,4916,事欣科,305544,27.35,27.65,27.10,27.35,yearly_2024.zip,0.9864420529,26.979190,27.275123,26.732580,26.979190,OK
20240822,4916,事欣科,372140,27.35,27.65,27.30,27.60,yearly_2024.zip,0.9864420529,26.979190,27.275123,26.929868,27.225801,OK
20240823,4916,事欣科,329390,27.45,27.45,26.95,27.35,yearly_2024.zip,0.9864420529,27.077834,27.077834,26.584613,26.979190,OK
20240826,4916,事欣科,619226,27.40,28.10,27.40,27.75,yearly_2024.zip,0.9864420529,27.028512,27.719022,27.028512,27.373767,OK
20240827,4916,事欣科,360125,27.75,27.75,27.20,27.40,yearly_2024.zip,0.9864420529,27.373767,27.373767,26.831224,27.028512,OK
20240828,4916,事欣科,262349,27.50,27.65,27.30,27.60,yearly_2024.zip,0.9864420529,27.127156,27.275123,26.929868,27.225801,OK
20240829,4916,事欣科,390760,27.35,27.45,27.25,27.40,yearly_2024.zip,0.9864420529,26.979190,27.077834,26.880546,27.028512,OK
20240830,4916,事欣科,502422,27.50,27.65,27.30,27.60,yearly_2024.zip,0.9864420529,27.127156,27.275123,26.929868,27.225801,OK
20240902,4916,事欣科,623339,27.75,28.35,27.65,28.05,yearly_2024.zip,0.9864420529,27.373767,27.965632,27.275123,27.669700,OK
20240903,4916,事欣科,580628,28.05,28.25,27.40,27.40,yearly_2024.zip,0.9864420529,27.669700,27.866988,27.028512,27.028512,OK
20240904,4916,事欣科,732859,26.60,26.60,25.30,25.80,yearly_2024.zip,0.9864420529,26.239359,26.239359,24.956984,25.450205,OK
20240905,4916,事欣科,275769,26.70,26.70,25.75,25.80,yearly_2024.zip,0.9864420529,26.338003,26.338003,25.400883,25.450205,OK
20240906,4916,事欣科,194748,25.90,26.00,25.55,25.90,yearly_2024.zip,0.9864420529,25.548849,25.647493,25.203594,25.548849,OK
20240909,4916,事欣科,294495,25.20,25.75,25.15,25.75,yearly_2024.zip,0.9864420529,24.858340,25.400883,24.809018,25.400883,OK
20240910,4916,事欣科,321242,26.15,26.15,24.80,25.25,yearly_2024.zip,0.9864420529,25.795460,25.795460,24.463763,24.907662,OK
20240911,4916,事欣科,187547,25.50,25.60,25.25,25.30,yearly_2024.zip,0.9864420529,25.154272,25.252917,24.907662,24.956984,OK
20240912,4916,事欣科,254143,25.75,25.90,25.55,25.65,yearly_2024.zip,0.9864420529,25.400883,25.548849,25.203594,25.302239,OK
20240913,4916,事欣科,152326,25.60,26.15,25.60,26.00,yearly_2024.zip,0.9864420529,25.252917,25.795460,25.252917,25.647493,OK
20240916,4916,事欣科,182029,26.00,26.35,25.85,26.30,yearly_2024.zip,0.9864420529,25.647493,25.992748,25.499527,25.943426,OK
20240918,4916,事欣科,452678,26.30,26.85,26.10,26.30,yearly_2024.zip,0.9864420529,25.943426,26.485969,25.746138,25.943426,OK
20240919,4916,事欣科,934362,26.70,27.90,26.25,27.40,yearly_2024.zip,0.9864420529,26.338003,27.521733,25.894104,27.028512,OK
20240920,4916,事欣科,375538,27.75,27.80,27.00,27.20,yearly_2024.zip,0.9864420529,27.373767,27.423089,26.633935,26.831224,OK
20240923,4916,事欣科,253059,27.00,27.50,27.00,27.35,yearly_2024.zip,0.9864420529,26.633935,27.127156,26.633935,26.979190,OK
20240924,4916,事欣科,3036186,29.00,29.50,28.05,28.40,yearly_2024.zip,0.9864420529,28.606820,29.100041,27.669700,28.014954,OK
20240925,4916,事欣科,812310,28.50,28.65,28.20,28.45,yearly_2024.zip,0.9864420529,28.113599,28.261565,27.817666,28.064276,OK
20240926,4916,事欣科,370913,28.65,29.00,28.05,28.05,yearly_2024.zip,0.9864420529,28.261565,28.606820,27.669700,27.669700,OK
20240927,4916,事欣科,384279,28.40,28.60,28.10,28.35,yearly_2024.zip,0.9864420529,28.014954,28.212243,27.719022,27.965632,OK
20240930,4916,事欣科,727272,28.80,29.25,28.40,28.65,yearly_2024.zip,0.9864420529,28.409531,28.853430,28.014954,28.261565,OK
20241001,4916,事欣科,344110,28.90,29.00,28.45,28.70,yearly_2024.zip,0.9864420529,28.508175,28.606820,28.064276,28.310887,OK
20241004,4916,事欣科,426525,29.20,29.20,28.50,28.70,yearly_2024.zip,0.9864420529,28.804108,28.804108,28.113599,28.310887,OK
20241007,4916,事欣科,484019,28.80,29.30,28.80,28.90,yearly_2024.zip,0.9864420529,28.409531,28.902752,28.409531,28.508175,OK
20241008,4916,事欣科,302344,29.20,29.20,28.25,28.25,yearly_2024.zip,0.9864420529,28.804108,28.804108,27.866988,27.866988,OK
20241009,4916,事欣科,326501,28.35,28.65,28.00,28.10,yearly_2024.zip,0.9864420529,27.965632,28.261565,27.620377,27.719022,OK
20241011,4916,事欣科,519837,27.70,27.90,27.00,27.35,yearly_2024.zip,0.9864420529,27.324445,27.521733,26.633935,26.979190,OK
20241014,4916,事欣科,1011147,28.10,28.85,27.70,27.95,yearly_2024.zip,0.9864420529,27.719022,28.458853,27.324445,27.571055,OK
20241015,4916,事欣科,505432,28.35,28.55,28.00,28.00,yearly_2024.zip,0.9864420529,27.965632,28.162921,27.620377,27.620377,OK
20241016,4916,事欣科,545573,28.40,28.80,28.25,28.60,yearly_2024.zip,0.9864420529,28.014954,28.409531,27.866988,28.212243,OK
20241017,4916,事欣科,645567,28.85,29.00,28.40,28.40,yearly_2024.zip,0.9864420529,28.458853,28.606820,28.014954,28.014954,OK
20241018,4916,事欣科,318566,28.40,28.65,28.20,28.25,yearly_2024.zip,0.9864420529,28.014954,28.261565,27.817666,27.866988,OK
20241021,4916,事欣科,200253,27.95,28.40,27.95,28.30,yearly_2024.zip,0.9864420529,27.571055,28.014954,27.571055,27.916310,OK
20241022,4916,事欣科,877513,28.35,29.20,28.35,29.10,yearly_2024.zip,0.9864420529,27.965632,28.804108,27.965632,28.705464,OK
20241023,4916,事欣科,3743467,29.40,31.55,29.05,31.05,yearly_2024.zip,0.9864420529,29.001396,31.122247,28.656142,30.629026,OK
20241024,4916,事欣科,2573003,30.70,31.45,29.65,29.85,yearly_2024.zip,0.9864420529,30.283771,31.023603,29.248007,29.445295,OK
20241025,4916,事欣科,1042265,30.00,30.50,29.50,29.80,yearly_2024.zip,0.9864420529,29.593262,30.086483,29.100041,29.395973,OK
20241028,4916,事欣科,2503971,29.95,30.85,29.20,29.85,yearly_2024.zip,0.9864420529,29.543939,30.431737,28.804108,29.445295,OK
20241029,4916,事欣科,1692901,29.80,30.50,29.45,30.05,yearly_2024.zip,0.9864420529,29.395973,30.086483,29.050718,29.642584,OK
20241030,4916,事欣科,1007051,29.75,30.05,28.95,29.30,yearly_2024.zip,0.9864420529,29.346651,29.642584,28.557497,28.902752,OK
20241101,4916,事欣科,323140,29.00,29.30,28.60,29.30,yearly_2024.zip,0.9864420529,28.606820,28.902752,28.212243,28.902752,OK
20241104,4916,事欣科,292575,29.30,29.30,28.50,28.50,yearly_2024.zip,0.9864420529,28.902752,28.902752,28.113599,28.113599,OK
20241105,4916,事欣科,206377,28.50,29.00,28.40,28.45,yearly_2024.zip,0.9864420529,28.113599,28.606820,28.014954,28.064276,OK
20241106,4916,事欣科,1283373,28.45,30.30,28.45,30.00,yearly_2024.zip,0.9864420529,28.064276,29.889194,28.064276,29.593262,OK
20241107,4916,事欣科,4952854,31.00,32.35,30.50,32.35,yearly_2024.zip,0.9864420529,30.579704,31.911400,30.086483,31.911400,OK
20241108,4916,事欣科,6534262,34.80,35.55,34.05,35.55,yearly_2024.zip,0.9864420529,34.328183,35.068015,33.588352,35.068015,OK
20241111,4916,事欣科,13582825,35.55,35.60,32.00,32.00,yearly_2024.zip,0.9864420529,35.068015,35.117337,31.566146,31.566146,OK
20241112,4916,事欣科,3673317,31.90,31.90,30.00,31.20,yearly_2024.zip,0.9864420529,31.467501,31.467501,29.593262,30.776992,OK
20241113,4916,事欣科,2760617,30.55,32.70,30.55,31.55,yearly_2024.zip,0.9864420529,30.135805,32.256655,30.135805,31.122247,OK
20241114,4916,事欣科,1406061,31.55,32.15,30.30,30.30,yearly_2024.zip,0.9864420529,31.122247,31.714112,29.889194,29.889194,OK
20241115,4916,事欣科,956289,30.60,31.30,30.50,30.55,yearly_2024.zip,0.9864420529,30.185127,30.875636,30.086483,30.135805,OK
20241118,4916,事欣科,842921,30.60,30.75,29.75,30.00,yearly_2024.zip,0.9864420529,30.185127,30.333093,29.346651,29.593262,OK
20241119,4916,事欣科,1827578,30.20,32.00,30.00,31.35,yearly_2024.zip,0.9864420529,29.790550,31.566146,29.593262,30.924958,OK
20241120,4916,事欣科,1940044,31.45,31.75,30.35,30.95,yearly_2024.zip,0.9864420529,31.023603,31.319535,29.938516,30.530382,OK
20241121,4916,事欣科,836383,30.70,31.50,30.70,31.00,yearly_2024.zip,0.9864420529,30.283771,31.072925,30.283771,30.579704,OK
20241122,4916,事欣科,1744014,31.00,32.30,31.00,31.60,yearly_2024.zip,0.9864420529,30.579704,31.862078,30.579704,31.171569,OK
20241125,4916,事欣科,1174806,31.40,31.80,30.80,30.90,yearly_2024.zip,0.9864420529,30.974280,31.368857,30.382415,30.481059,OK
20241126,4916,事欣科,6235445,31.15,33.30,31.00,32.20,yearly_2024.zip,0.9864420529,30.727670,32.848520,30.579704,31.763434,OK
20241127,4916,事欣科,3229410,32.60,33.05,31.50,33.05,yearly_2024.zip,0.9864420529,32.158011,32.601910,31.072925,32.601910,OK
20241128,4916,事欣科,14943249,33.50,35.80,32.55,33.90,yearly_2024.zip,0.9864420529,33.045809,35.314625,32.108689,33.440386,OK
20241129,4916,事欣科,2476956,33.50,33.55,32.80,32.80,yearly_2024.zip,0.9864420529,33.045809,33.095131,32.355299,32.355299,OK
20241202,4916,事欣科,1952714,32.80,33.80,32.15,32.15,yearly_2024.zip,0.9864420529,32.355299,33.341741,31.714112,31.714112,OK
20241203,4916,事欣科,930611,32.50,32.50,31.90,32.05,yearly_2024.zip,0.9864420529,32.059367,32.059367,31.467501,31.615468,OK
20241204,4916,事欣科,798289,32.40,32.70,31.80,32.00,yearly_2024.zip,0.9864420529,31.960723,32.256655,31.368857,31.566146,OK
20241205,4916,事欣科,1232027,32.40,33.10,32.05,32.10,yearly_2024.zip,0.9864420529,31.960723,32.651232,31.615468,31.664790,OK
20241206,4916,事欣科,1116810,32.20,32.25,31.00,31.40,yearly_2024.zip,0.9864420529,31.763434,31.812756,30.579704,30.974280,OK
20241209,4916,事欣科,1063760,31.50,31.50,30.00,30.20,yearly_2024.zip,0.9864420529,31.072925,31.072925,29.593262,29.790550,OK
20241210,4916,事欣科,593532,30.40,31.30,30.25,30.70,yearly_2024.zip,0.9864420529,29.987838,30.875636,29.839872,30.283771,OK
20241211,4916,事欣科,1935017,30.45,32.25,30.45,31.65,yearly_2024.zip,0.9864420529,30.037161,31.812756,30.037161,31.220891,OK
20241212,4916,事欣科,825443,31.55,31.65,30.60,30.85,yearly_2024.zip,0.9864420529,31.122247,31.220891,30.185127,30.431737,OK
20241213,4916,事欣科,489258,30.85,30.90,30.10,30.15,yearly_2024.zip,0.9864420529,30.431737,30.481059,29.691906,29.741228,OK
20241216,4916,事欣科,322577,30.60,30.60,29.85,30.00,yearly_2024.zip,0.9864420529,30.185127,30.185127,29.445295,29.593262,OK
20241217,4916,事欣科,345275,30.15,30.50,29.85,30.05,yearly_2024.zip,0.9864420529,29.741228,30.086483,29.445295,29.642584,OK
20241218,4916,事欣科,730437,30.05,30.25,29.00,29.55,yearly_2024.zip,0.9864420529,29.642584,29.839872,28.606820,29.149363,OK
20241219,4916,事欣科,356136,28.95,29.50,28.95,29.30,yearly_2024.zip,0.9864420529,28.557497,29.100041,28.557497,28.902752,OK
20241220,4916,事欣科,388953,29.30,29.95,29.15,29.70,yearly_2024.zip,0.9864420529,28.902752,29.543939,28.754786,29.297329,OK
20241223,4916,事欣科,338667,30.45,30.50,29.95,30.50,yearly_2024.zip,0.9864420529,30.037161,30.086483,29.543939,30.086483,OK
20241224,4916,事欣科,414854,31.05,31.05,29.95,29.95,yearly_2024.zip,0.9864420529,30.629026,30.629026,29.543939,29.543939,OK
20241225,4916,事欣科,465311,30.50,30.95,30.10,30.30,yearly_2024.zip,0.9864420529,30.086483,30.530382,29.691906,29.889194,OK
20241226,4916,事欣科,260874,30.35,30.50,29.95,30.00,yearly_2024.zip,0.9864420529,29.938516,30.086483,29.543939,29.593262,OK
20241227,4916,事欣科,540254,30.05,30.75,29.90,29.90,yearly_2024.zip,0.9864420529,29.642584,30.333093,29.494617,29.494617,OK
20241230,4916,事欣科,5256394,30.40,32.80,30.25,32.55,yearly_2024.zip,0.9864420529,29.987838,32.355299,29.839872,32.108689,OK
20241231,4916,事欣科,15995585,33.15,35.50,32.20,32.35,yearly_2024.zip,0.9864420529,32.700554,35.018693,31.763434,31.911400,OK
20250102,4916,事欣科,1565475,32.20,32.30,31.25,31.50,yearly_2025.zip,0.9864420529,31.763434,31.862078,30.826314,31.072925,OK
20250103,4916,事欣科,2335843,31.65,32.80,31.30,31.55,yearly_2025.zip,0.9864420529,31.220891,32.355299,30.875636,31.122247,OK
20250106,4916,事欣科,989502,31.80,32.25,30.80,31.50,yearly_2025.zip,0.9864420529,31.368857,31.812756,30.382415,31.072925,OK
20250107,4916,事欣科,812509,31.70,31.70,30.80,31.05,yearly_2025.zip,0.9864420529,31.270213,31.270213,30.382415,30.629026,OK
20250108,4916,事欣科,549832,31.00,31.80,31.00,31.30,yearly_2025.zip,0.9864420529,30.579704,31.368857,30.579704,30.875636,OK
20250109,4916,事欣科,1015182,31.30,31.35,30.00,30.00,yearly_2025.zip,0.9864420529,30.875636,30.924958,29.593262,29.593262,OK
20250110,4916,事欣科,381249,30.10,30.30,30.00,30.05,yearly_2025.zip,0.9864420529,29.691906,29.889194,29.593262,29.642584,OK
20250113,4916,事欣科,947389,30.05,30.60,29.40,29.65,yearly_2025.zip,0.9864420529,29.642584,30.185127,29.001396,29.248007,OK
20250114,4916,事欣科,285490,29.85,30.20,29.50,30.10,yearly_2025.zip,0.9864420529,29.445295,29.790550,29.100041,29.691906,OK
20250115,4916,事欣科,325508,29.85,30.45,29.80,29.95,yearly_2025.zip,0.9864420529,29.445295,30.037161,29.395973,29.543939,OK
20250116,4916,事欣科,426617,30.20,30.55,30.10,30.40,yearly_2025.zip,0.9864420529,29.790550,30.135805,29.691906,29.987838,OK
20250117,4916,事欣科,213899,30.60,30.60,30.05,30.40,yearly_2025.zip,0.9864420529,30.185127,30.185127,29.642584,29.987838,OK
20250120,4916,事欣科,330107,30.95,30.95,30.20,30.55,yearly_2025.zip,0.9864420529,30.530382,30.530382,29.790550,30.135805,OK
20250121,4916,事欣科,923757,30.45,31.60,30.45,31.45,yearly_2025.zip,0.9864420529,30.037161,31.171569,30.037161,31.023603,OK
20250122,4916,事欣科,4427846,32.20,33.35,31.45,33.00,yearly_2025.zip,0.9864420529,31.763434,32.897842,31.023603,32.552588,OK
20250203,4916,事欣科,1767053,33.00,33.45,32.00,32.75,yearly_2025.zip,0.9864420529,32.552588,32.996487,31.566146,32.305977,OK
20250204,4916,事欣科,806951,32.15,32.30,31.65,32.00,yearly_2025.zip,0.9864420529,31.714112,31.862078,31.220891,31.566146,OK
20250205,4916,事欣科,5880355,32.45,35.20,32.15,35.20,yearly_2025.zip,0.9864420529,32.010045,34.722760,31.714112,34.722760,OK
20250207,4916,事欣科,18119506,36.50,39.50,36.50,38.30,yearly_2025.zip,0.9864420529,36.005135,38.964461,36.005135,37.780731,OK
20250210,4916,事欣科,12232306,38.85,39.80,38.05,38.90,yearly_2025.zip,0.9864420529,38.323274,39.260394,37.534120,38.372596,OK
20250211,4916,事欣科,17322030,38.85,41.65,38.35,38.35,yearly_2025.zip,0.9864420529,38.323274,41.085312,37.830053,37.830053,OK
20250212,4916,事欣科,12756047,39.50,41.15,38.80,38.85,yearly_2025.zip,0.9864420529,38.964461,40.592090,38.273952,38.323274,OK
20250213,4916,事欣科,6798503,39.80,39.80,37.35,38.65,yearly_2025.zip,0.9864420529,39.260394,39.260394,36.843611,38.125985,OK
20250214,4916,事欣科,6442265,39.60,39.70,37.45,37.85,yearly_2025.zip,0.9864420529,39.063105,39.161749,36.942255,37.336832,OK
20250217,4916,事欣科,26581167,38.45,41.60,38.45,41.60,yearly_2025.zip,0.9864420529,37.928697,41.035989,37.928697,41.035989,OK
20250218,4916,事欣科,50579541,42.50,43.90,41.80,43.05,yearly_2025.zip,0.9864420529,41.923787,43.304806,41.233278,42.466330,OK
20250219,4916,事欣科,33838821,43.75,47.35,43.40,47.35,yearly_2025.zip,0.9864420529,43.156840,46.708031,42.811585,46.708031,OK
20250220,4916,事欣科,68449136,49.25,50.30,46.20,46.80,yearly_2025.zip,0.9864420529,48.582271,49.618035,45.573623,46.165488,OK
20250221,4916,事欣科,70294534,48.00,51.40,47.55,51.40,yearly_2025.zip,0.9864420529,47.349219,50.703122,46.905320,50.703122,OK
20250224,4916,事欣科,64349317,51.70,53.20,50.20,52.30,yearly_2025.zip,0.9864420529,50.999054,52.478717,49.519391,51.590919,OK
20250225,4916,事欣科,44264895,51.70,54.80,51.10,51.80,yearly_2025.zip,0.9864420529,50.999054,54.057024,50.407189,51.097698,OK
20250226,4916,事欣科,35870280,52.00,55.50,51.80,52.50,yearly_2025.zip,0.9864420529,51.294987,54.747534,51.097698,51.788208,OK
20250227,4916,事欣科,19949067,52.50,53.60,49.85,52.50,yearly_2025.zip,0.9864420529,51.788208,52.873294,49.174136,51.788208,OK
20250303,4916,事欣科,17522347,51.80,53.00,49.00,50.50,yearly_2025.zip,0.9864420529,51.097698,52.281429,48.335661,49.815324,OK
20250304,4916,事欣科,19147105,50.50,52.40,48.10,52.20,yearly_2025.zip,0.9864420529,49.815324,51.689564,47.447863,51.492275,OK
20250305,4916,事欣科,39798428,53.30,56.20,51.60,52.40,yearly_2025.zip,0.9864420529,52.577361,55.438043,50.900410,51.689564,OK
20250306,4916,事欣科,18594598,53.20,54.50,52.20,52.50,yearly_2025.zip,0.9864420529,52.478717,53.761092,51.492275,51.788208,OK
20250307,4916,事欣科,14646489,52.70,52.70,49.30,49.30,yearly_2025.zip,0.9864420529,51.985496,51.985496,48.631593,48.631593,OK
20250310,4916,事欣科,9440553,49.25,49.90,47.40,48.75,yearly_2025.zip,0.9864420529,48.582271,49.223458,46.757353,48.089050,OK
20250311,4916,事欣科,13168389,45.50,46.10,43.95,45.35,yearly_2025.zip,0.9864420529,44.883113,45.474979,43.354128,44.735147,OK
20250312,4916,事欣科,12339772,46.35,47.40,44.50,45.65,yearly_2025.zip,0.9864420529,45.721589,46.757353,43.896671,45.031080,OK
20250313,4916,事欣科,10940973,45.95,46.35,43.45,43.60,yearly_2025.zip,0.9864420529,45.327012,45.721589,42.860907,43.008874,OK
20250314,4916,事欣科,6932502,43.80,45.00,43.05,44.15,yearly_2025.zip,0.9864420529,43.206162,44.389892,42.466330,43.551417,OK
20250317,4916,事欣科,16015517,45.15,47.90,44.30,46.95,yearly_2025.zip,0.9864420529,44.537859,47.250574,43.699383,46.313454,OK
20250318,4916,事欣科,15273628,47.00,47.80,46.35,47.25,yearly_2025.zip,0.9864420529,46.362776,47.151930,45.721589,46.609387,OK
20250319,4916,事欣科,14760572,46.90,47.35,45.15,46.55,yearly_2025.zip,0.9864420529,46.264132,46.708031,44.537859,45.918878,OK
20250320,4916,事欣科,10451127,47.45,48.60,46.80,46.80,yearly_2025.zip,0.9864420529,46.806675,47.941084,46.165488,46.165488,OK
20250321,4916,事欣科,7113708,46.55,47.20,44.70,44.70,yearly_2025.zip,0.9864420529,45.918878,46.560065,44.093960,44.093960,OK
20250324,4916,事欣科,10680116,45.20,47.65,44.35,44.35,yearly_2025.zip,0.9864420529,44.587181,47.003964,43.748705,43.748705,OK
20250325,4916,事欣科,4903385,44.95,45.55,43.60,43.60,yearly_2025.zip,0.9864420529,44.340570,44.932436,43.008874,43.008874,OK
20250326,4916,事欣科,5316705,44.20,44.50,41.70,41.70,yearly_2025.zip,0.9864420529,43.600739,43.896671,41.134634,41.134634,OK
20250327,4916,事欣科,4976129,41.65,42.70,41.20,41.55,yearly_2025.zip,0.9864420529,41.085312,42.121076,40.641413,40.986667,OK
20250328,4916,事欣科,5381044,41.55,42.40,39.80,40.30,yearly_2025.zip,0.9864420529,40.986667,41.825143,39.260394,39.753615,OK
20250331,4916,事欣科,10697954,39.70,41.25,39.00,39.60,yearly_2025.zip,0.9864420529,39.161749,40.690735,38.471240,39.063105,OK
20250401,4916,事欣科,13009220,39.90,42.25,39.45,41.10,yearly_2025.zip,0.9864420529,39.359038,41.677177,38.915139,40.542768,OK
20250402,4916,事欣科,5858850,40.70,41.10,39.70,39.90,yearly_2025.zip,0.9864420529,40.148192,40.542768,39.161749,39.359038,OK
20250407,4916,事欣科,184817,35.95,35.95,35.95,35.95,yearly_2025.zip,0.9864420529,35.462592,35.462592,35.462592,35.462592,OK
20250408,4916,事欣科,5483358,32.40,33.50,32.40,32.40,yearly_2025.zip,0.9864420529,31.960723,33.045809,31.960723,31.960723,OK
20250409,4916,事欣科,13345315,33.15,33.25,29.20,29.85,yearly_2025.zip,0.9864420529,32.700554,32.799198,28.804108,29.445295,OK
20250410,4916,事欣科,1054418,32.80,32.80,32.80,32.80,yearly_2025.zip,0.9864420529,32.355299,32.355299,32.355299,32.355299,OK
20250411,4916,事欣科,6949955,31.80,33.65,30.35,32.85,yearly_2025.zip,0.9864420529,31.368857,33.193775,29.938516,32.404621,OK
20250414,4916,事欣科,6406873,32.95,34.80,32.95,34.15,yearly_2025.zip,0.9864420529,32.503266,34.328183,32.503266,33.686996,OK
20250415,4916,事欣科,6323990,34.60,37.55,34.60,37.55,yearly_2025.zip,0.9864420529,34.130895,37.040899,34.130895,37.040899,OK
20250416,4916,事欣科,20718757,38.45,39.45,37.65,38.70,yearly_2025.zip,0.9864420529,37.928697,38.915139,37.139543,38.175307,OK
20250417,4916,事欣科,8432339,38.50,38.50,36.70,37.35,yearly_2025.zip,0.9864420529,37.978019,37.978019,36.202423,36.843611,OK
20250418,4916,事欣科,25303353,37.80,41.00,37.55,38.90,yearly_2025.zip,0.9864420529,37.287510,40.444124,37.040899,38.372596,OK
20250421,4916,事欣科,8888603,38.65,39.15,37.00,37.20,yearly_2025.zip,0.9864420529,38.125985,38.619206,36.498356,36.695644,OK
20250422,4916,事欣科,4682226,36.80,38.05,36.40,36.65,yearly_2025.zip,0.9864420529,36.301068,37.534120,35.906491,36.153101,OK
20250423,4916,事欣科,13864918,37.25,40.30,37.25,40.30,yearly_2025.zip,0.9864420529,36.744966,39.753615,36.744966,39.753615,OK
